FID,categoria,nombre,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
16,Reserva Natural de la Sociedad Civil,San Pablo,0.49571000000000004,0.5323478260869565,0.5292304347826087,0.5197565217391305,0.5247739130434783,0.5469695652173914,0.5252086956521739,0.5274130434782609,0.5018739130434783,0.5846217391304348,0.5339608695652174,0.5382652173913043,0.5282391304347827,0.5125086956521739,0.5541434782608696,0.5402782608695652,0.5720913043478262,0.5734130434782609,0.5377173913043478,0.5642260869565218,0.556013043478261,0.5573043478260871,0.5291478260869565,0.5619826086956522,0.5873434782608696,0.5884
17,Distritos Regionales de Manejo Integrado,El Bocachico,0.6492350000000001,0.6607260869565217,0.6758565217391305,0.683995652173913,0.6921521739130435,0.7042173913043478,0.7112434782608696,0.6534782608695653,0.718804347826087,0.7400130434782609,0.7018173913043478,0.7203782608695652,0.662995652173913,0.7238739130434784,0.6965826086956523,0.6998130434782609,0.7359565217391304,0.7624782608695653,0.674708695652174,0.6991695652173914,0.7529565217391304,0.6990521739130435,0.7051782608695653,0.7200478260869565,0.7317086956521739,0.7318
18,Reservas Forestales Protectoras Nacionales,Cuenca Hidrográfica de la Quebrada la Tablona,0.648455,0.7251782608695653,0.7568739130434783,0.6901826086956522,0.7091260869565217,0.7285347826086958,0.6806608695652174,0.7504913043478262,0.6988869565217392,0.7085391304347827,0.7257,0.6880565217391305,0.6538173913043478,0.7564260869565217,0.7142391304347826,0.6507478260869566,0.7389260869565217,0.7580782608695652,0.6436217391304349,0.7388,0.7118695652173913,0.7410913043478261,0.7728347826086958,0.7257826086956523,0.7931521739130435,0.6999428571428572
19,Distritos Regionales de Manejo Integrado,Mata de la Urama,0.495825,0.4496217391304348,0.511695652173913,0.5006521739130435,0.533504347826087,0.5714347826086957,0.527995652173913,0.5177434782608696,0.5175304347826087,0.548708695652174,0.529508695652174,0.5312304347826087,0.4789347826086957,0.5611086956521739,0.5498260869565217,0.5399782608695652,0.5343391304347826,0.47849565217391304,0.5339260869565218,0.48450434782608703,0.5553173913043479,0.5378000000000001,0.5068260869565218,0.5917217391304348,0.6059,0.6778428571428572
20,Reserva Natural de la Sociedad Civil,La Aurora,0.55889,0.6508608695652174,0.6648913043478262,0.5334782608695652,0.616104347826087,0.5862391304347826,0.6098826086956523,0.6076086956521739,0.6237217391304348,0.6278434782608696,0.6020130434782609,0.6158652173913043,0.6002173913043478,0.5514521739130436,0.5678391304347826,0.6071608695652174,0.6682086956521739,0.6306652173913043,0.6028086956521739,0.5767913043478261,0.6053391304347826,0.6263173913043478,0.6320869565217392,0.6163782608695653,0.6601826086956523,0.5175142857142857
21,Reserva Natural de la Sociedad Civil,Las Brisas,0.48591000000000006,0.5233260869565217,0.5307608695652174,0.5286782608695653,0.5236739130434783,0.5603478260869565,0.5041652173913044,0.4652739130434783,0.47509565217391303,0.46654782608695655,0.47568695652173915,0.47815217391304354,0.5134217391304349,0.4921086956521739,0.48023478260869573,0.5070652173913043,0.5447391304347826,0.523895652173913,0.5292304347826087,0.4837826086956522,0.5036826086956522,0.5363608695652174,0.49352173913043484,0.5144608695652174,0.5765695652173913,0.5828142857142857
22,Reserva Natural de la Sociedad Civil,Veracruz,0.50027,0.5163695652173913,0.5786478260869565,0.5513130434782609,0.541804347826087,0.5563391304347827,0.5545260869565217,0.4850086956521739,0.5109086956521739,0.5471347826086957,0.5472739130434783,0.5540652173913043,0.5111391304347827,0.5580521739130435,0.5439,0.5444782608695652,0.5637913043478261,0.5301130434782609,0.5260304347826087,0.5620782608695652,0.5604913043478261,0.5968434782608696,0.5354695652173913,0.577904347826087,0.6011304347826087,0.5651
23,Reserva Natural de la Sociedad Civil,Altamira,0.5827300000000001,0.5412304347826087,0.5588608695652174,0.5686521739130436,0.5443869565217391,0.5437913043478261,0.5553782608695652,0.5660434782608696,0.5602260869565218,0.6136565217391304,0.6019173913043478,0.6220695652173913,0.5842869565217391,0.5717739130434784,0.5570347826086958,0.5932565217391305,0.6331608695652174,0.6439956521739131,0.5625913043478261,0.5996217391304348,0.6109347826086957,0.6268695652173913,0.5716608695652174,0.5997347826086957,0.6535304347826087,0.6101714285714286
24,Reserva Natural de la Sociedad Civil,Veracruz,0.516845,0.5667347826086957,0.6292391304347826,0.6095391304347826,0.5806826086956522,0.6024086956521739,0.5483826086956523,0.5688739130434783,0.5811652173913043,0.5970173913043478,0.6095521739130435,0.5974086956521739,0.5736521739130436,0.5833391304347826,0.6032652173913043,0.6014913043478262,0.6368173913043478,0.5873521739130435,0.5823869565217391,0.6529521739130435,0.5800391304347826,0.6285521739130435,0.5747173913043478,0.618108695652174,0.6210260869565217,0.6496285714285714
25,Reserva Natural de la Sociedad Civil,Hato Venecia De Guanapalo,0.6564300000000001,0.6174782608695653,0.6413,0.6365869565217391,0.6229695652173913,0.6544130434782609,0.6039739130434784,0.6067130434782609,0.5923347826086958,0.6304782608695653,0.6124304347826087,0.6461086956521739,0.5826695652173913,0.6207260869565218,0.5701782608695652,0.5624652173913043,0.6160391304347826,0.6759913043478262,0.5658695652173913,0.624208695652174,0.601504347826087,0.599904347826087,0.5872347826086958,0.6258130434782609,0.617095652173913,0.6179714285714286
26,Reserva Natural de la Sociedad Civil,Buenavista,0.457465,0.5494347826086957,0.5611304347826087,0.5205521739130435,0.5033608695652174,0.5377869565217391,0.5314478260869565,0.5289304347826087,0.5346652173913043,0.5305565217391305,0.5186565217391305,0.504108695652174,0.5215652173913043,0.5109347826086957,0.5018782608695652,0.5636130434782609,0.5453782608695652,0.5639391304347826,0.5477782608695653,0.5393565217391304,0.5748739130434783,0.5704086956521739,0.5465739130434784,0.5806956521739131,0.5832913043478262,0.5512571428571429
27,Reserva Natural de la Sociedad Civil,Las Brisas,0.61421,0.5913304347826087,0.6213000000000001,0.613904347826087,0.6254086956521739,0.6458173913043478,0.6056434782608696,0.6086565217391304,0.578808695652174,0.626395652173913,0.5896565217391304,0.6198565217391304,0.6073347826086958,0.6323000000000001,0.5982739130434783,0.6772913043478261,0.6107565217391304,0.6744826086956522,0.6169521739130436,0.6597347826086958,0.6465217391304349,0.6623347826086957,0.6429347826086957,0.6518478260869566,0.6704565217391304,0.6564428571428572
