FID,categoria,nombre,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
10,Reserva Natural de la Sociedad Civil,Valledupar,0.253135,0.29637391304347827,0.3241695652173913,0.273704347826087,0.29307826086956523,0.29058260869565217,0.3145869565217392,0.292904347826087,0.28335652173913045,0.2728913043478261,0.26964347826086954,0.3126521739130435,0.25500869565217393,0.2639608695652174,0.2934304347826087,0.29179565217391307,0.31850869565217393,0.34745652173913044,0.2729217391304348,0.2692869565217392,0.2859695652173913,0.31299565217391306,0.2949304347826087,0.3199565217391305,0.31047391304347827,0.30115714285714285
11,Distritos Regionales de Manejo Integrado,El Tinije,0.343695,0.3233086956521739,0.3547608695652174,0.34641304347826085,0.36386956521739133,0.38673478260869565,0.36441739130434786,0.33965217391304353,0.3682,0.3990782608695652,0.39530000000000004,0.40664347826086955,0.4204521739130435,0.39605217391304354,0.40106521739130435,0.4286130434782609,0.3727086956521739,0.4230304347826087,0.3627391304347826,0.4075391304347826,0.42976956521739135,0.4183913043478261,0.41886521739130433,0.4257391304347826,0.43142608695652174,0.43705714285714287
12,Reserva Natural de la Sociedad Civil,El Boral,0.26616,0.27493913043478263,0.3009391304347826,0.26260869565217393,0.26882173913043483,0.30363913043478263,0.274304347826087,0.26363478260869566,0.2686391304347826,0.26564347826086954,0.2911782608695652,0.26940000000000003,0.2732652173913044,0.2902391304347826,0.2922130434782609,0.2965826086956522,0.32027391304347824,0.31863478260869565,0.2466695652173913,0.26710434782608694,0.28370869565217394,0.27487826086956524,0.29733043478260873,0.3230782608695652,0.32555652173913047,0.30482857142857145
13,Reserva Natural de la Sociedad Civil,El Venado,0.30072,0.33687826086956524,0.3120826086956522,0.28389565217391305,0.3191695652173913,0.31988260869565216,0.332204347826087,0.3205,0.31309565217391305,0.3281782608695652,0.3300347826086957,0.33004782608695654,0.3306391304347826,0.33868260869565214,0.35551304347826085,0.35216956521739134,0.36658695652173917,0.3788695652173913,0.35391304347826086,0.35069130434782614,0.35580869565217393,0.40221739130434786,0.3513652173913044,0.3983086956521739,0.3480304347826087,0.38202857142857144
14,Reserva Natural de la Sociedad Civil,La Bramadora,0.384535,0.36806086956521744,0.39296521739130436,0.3838608695652174,0.3929739130434783,0.40114782608695654,0.392204347826087,0.37767391304347825,0.3918695652173913,0.41763478260869574,0.4006391304347826,0.4173608695652174,0.416304347826087,0.42532608695652174,0.36507826086956524,0.4358,0.4823565217391304,0.458904347826087,0.39327826086956524,0.4191695652173913,0.43010000000000004,0.4274304347826087,0.4069565217391305,0.4906347826086957,0.42802173913043484,0.40504285714285715
15,Reserva Natural de la Sociedad Civil,La Bramadora,0.34676500000000005,0.3047130434782609,0.32694347826086956,0.2879304347826087,0.31922608695652177,0.32495217391304354,0.32595217391304354,0.2963217391304348,0.32732608695652177,0.3443869565217392,0.35307826086956523,0.33536521739130437,0.3122217391304348,0.34514347826086955,0.32005652173913046,0.33868260869565214,0.3680086956521739,0.37973913043478263,0.315104347826087,0.3414478260869565,0.35556086956521743,0.3372304347826087,0.33733478260869565,0.34800000000000003,0.35882608695652174,0.31
16,Reserva Natural de la Sociedad Civil,San Pablo,0.28615,0.3038,0.3163478260869565,0.30845652173913046,0.2984826086956522,0.32380000000000003,0.29307826086956523,0.2851608695652174,0.29345652173913045,0.34314347826086955,0.29885217391304353,0.3118956521739131,0.3064521739130435,0.2851739130434783,0.3224565217391305,0.3208695652173913,0.34423478260869567,0.3444695652173913,0.31061304347826085,0.32654347826086955,0.33488695652173917,0.32122173913043484,0.3087695652173913,0.3467652173913044,0.36707391304347825,0.32515714285714287
17,Distritos Regionales de Manejo Integrado,El Bocachico,0.44789,0.4213913043478261,0.43303913043478265,0.43494782608695653,0.4279173913043478,0.45880434782608703,0.4679347826086957,0.4279869565217391,0.48649565217391305,0.4631217391304348,0.4365739130434783,0.4884173913043478,0.44553043478260873,0.46010869565217394,0.45834347826086963,0.47013478260869573,0.4710826086956522,0.4986652173913043,0.4818565217391304,0.45863043478260873,0.49412173913043483,0.4569434782608696,0.4740347826086957,0.5034695652173913,0.4569826086956522,0.4666428571428572
18,Reservas Forestales Protectoras Nacionales,Cuenca Hidrográfica de la Quebrada la Tablona,0.44494,0.487295652173913,0.5071391304347826,0.4726434782608696,0.46660869565217394,0.4866217391304348,0.47068695652173914,0.5162260869565217,0.48804347826086963,0.4904521739130435,0.5012652173913044,0.4732565217391304,0.4510217391304348,0.5377521739130435,0.491904347826087,0.45020434782608704,0.4871434782608696,0.5633608695652175,0.43734782608695655,0.4922608695652174,0.4966869565217391,0.5049739130434783,0.5523608695652175,0.5082434782608696,0.5007782608695652,0.4123428571428572
19,Distritos Regionales de Manejo Integrado,Mata de la Urama,0.29128000000000004,0.23468695652173915,0.24119565217391306,0.2687869565217392,0.3050826086956522,0.3273739130434783,0.2907391304347826,0.27623478260869566,0.2961347826086957,0.3182521739130435,0.3088565217391305,0.3188956521739131,0.26100434782608695,0.2990434782608696,0.3266391304347826,0.3197478260869565,0.28768260869565215,0.29838260869565214,0.33575652173913045,0.26963478260869567,0.34237826086956524,0.3130391304347826,0.2896521739130435,0.35404347826086957,0.3510739130434783,0.3823142857142858
