ADM0_ES,ADM0_PCODE,ADM1ALT1ES,ADM1ALT2ES,ADM1_ES,ADM1_PCODE,ADM1_REF,CIR_Index,CWC,FAPAR,FID,IRECI_Index,LAI,PVI_Index,SAVI_Index,Shape_Area,Shape_Leng,TSAVI_Index,administra,app_id,categoria,centroid_x,centroid_y,date,escala,fecha_act,fecha_regi,hectareas0,hectareas_,id_pnn,nombre,organizaci,perimetro_,record_id,resolucion,territoria,type,url,validOn,validTo,validado,wkid,longitude,latitude
,,,,,,,0.30816221237182617,-0.022666923701763153,0.22212114930152893,529,0.0019928880501538515,0.9244866371154785,0.11393801867961884,0.2362920343875885,,,0.19498921930789948,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.55209863731056,5.1190545109247605
,,,,,,,0.2879244387149811,0.0022614651825278997,0.1970262974500656,530,-0.007442217320203781,0.8637732863426208,0.09517448395490646,0.2086833119392395,,,0.16991738975048065,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.81272695701048,5.861785552405623
,,,,,,,0.2644018530845642,0.015219874680042267,0.16785828769207,531,-0.006469575688242912,0.7932055592536926,0.10362651199102402,0.20850922167301178,,,0.17340222001075745,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.60759218382887,5.085275302485295
,,,,,,,0.2650364637374878,0.0651765987277031,0.1686452031135559,532,0.00027362655964680016,0.7951093912124634,0.09136249125003815,0.19626179337501526,,,0.16056911647319794,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.13872185687266,5.117331733993667
,,,,,,,0.3823898136615753,0.20158229768276215,0.31416335701942444,534,0.0053702667355537415,1.1471694707870483,0.1621304601430893,0.31277337670326233,,,0.2630767822265625,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.05506914886456,4.774742245486114
,,,,,,,0.38931065797805786,0.14525029063224792,0.3227452039718628,535,-0.00841523427516222,1.1679319143295288,0.15475790202617645,0.30907437205314636,,,0.25754112005233765,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.97922957884182,4.6456287341319875
,,,,,,,0.2566092610359192,0.010050012730062008,0.15819549560546875,537,-0.010305493138730526,0.7698278427124023,0.09006108343601227,0.19175009429454803,,,0.15721265971660614,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.09248543587238,5.277030815714156
,,,,,,,0.3528691232204437,0.12230439484119415,0.27755770087242126,538,-0.005104603245854378,1.0586073398590088,0.15063516795635223,0.28951963782310486,,,0.24376839399337769,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.7783717958392,5.946832220686431
,,,,,,,0.3324948847293854,0.03592744097113609,0.2522936761379242,539,-0.0066484324634075165,0.9974846839904785,0.13085953891277313,0.2627272605895996,,,0.2186175435781479,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.06034040365232,5.2451631095248485
,,,,,,,0.2739650309085846,-0.00388024072162807,0.17971663177013397,540,-0.0010028163669630885,0.8218950629234314,0.10591355711221695,0.21464654803276062,,,0.17817236483097076,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.15039360348419,4.629970712161115
,,,,,,,0.5184441804885864,0.4133427143096924,0.48287075757980347,542,0.007245127577334642,1.5553324222564697,0.2215147167444229,0.42554160952568054,,,0.35834410786628723,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.49268057847947,6.069827376014826
,,,,,,,0.31551432609558105,0.04781777039170265,0.2312377691268921,543,0.014577781781554222,0.9465429782867432,0.12172075361013412,0.24695198237895966,,,0.20493006706237793,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.70388263008344,6.119934590828925
,,,,,,,0.34882795810699463,0.1473453789949417,0.272546648979187,545,-0.018289770931005478,1.0464838743209839,0.13604070246219635,0.2744426727294922,,,0.22807931900024414,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.68789347957585,4.753192158623669
,,,,,,,0.42617878317832947,0.30627354979515076,0.3684616982936859,547,0.0045085265301167965,1.278536319732666,0.17637570202350616,0.34474989771842957,,,0.28893136978149414,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.41754339749897,5.298662402420388
,,,,,,,0.43652498722076416,0.2009781002998352,0.381291002035141,548,-0.05427444726228714,1.3095749616622925,0.16737580299377441,0.3406650125980377,,,0.282463401556015,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.17521635885284,5.039372831576882
,,,,,,,0.47645166516304016,0.319442480802536,0.43080008029937744,553,0.014050589874386787,1.4293550252914429,0.20310936868190765,0.39067044854164124,,,0.32886579632759094,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.82080933573697,6.070344866889891
,,,,,,,0.32976046204566956,0.10927373170852661,0.24890296161174774,554,0.0018686396069824696,0.9892813563346863,0.11536340415477753,0.24601468443870544,,,0.20162566006183624,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.22905379915636,6.238757440230473
,,,,,,,0.2796227037906647,0.051251959055662155,0.18673214316368103,555,0.003104706294834614,0.8388680815696716,0.09125757962465286,0.20132921636104584,,,0.16369996964931488,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.75875498798568,4.70555392207614
,,,,,,,0.3659200966358185,0.17608970403671265,0.2937409281730652,556,0.004551431629806757,1.0977603197097778,0.1316557079553604,0.27684080600738525,,,0.22766613960266113,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-69.91685132013158,5.973488752618095
,,,,,,,0.3076069951057434,-0.002557027153670788,0.22143268585205078,557,-0.015448620542883873,0.9228209853172302,0.11095919460058212,0.23301918804645538,,,0.19168949127197266,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.16614199252365,6.104003721619253
,,,,,,,0.25083455443382263,-0.05179763212800026,0.15103483200073242,558,0.005987108685076237,0.7525036334991455,0.0817311480641365,0.18045109510421753,,,0.14669851958751678,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.32398043495087,4.6956836651410825
,,,,,,,0.41722097992897034,0.25648805499076843,0.3573540151119232,559,0.005738627631217241,1.2516629695892334,0.19428099691867828,0.35573554039001465,,,0.3036872446537018,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.94647443475478,4.836510567364384
,,,,,,,0.3386337459087372,0.12408742308616638,0.2599058449268341,562,0.004198725335299969,1.0159012079238892,0.13481822609901428,0.269034743309021,,,0.22422535717487335,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.93063262914248,4.888690869991948
,,,,,,,0.394937127828598,0.24529685080051422,0.3297220468521118,563,-0.003954941872507334,1.1848113536834717,0.14608000218868256,0.30288830399513245,,,0.24995756149291992,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.37118311617749,4.783098793746211
,,,,,,,0.41715413331985474,0.2322959005832672,0.35727110505104065,564,-0.01555993128567934,1.2514623403549194,0.17702670395374298,0.34134578704833984,,,0.287147581577301,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.7941209515219,4.814456034241697
,,,,,,,0.25454360246658325,0.004342550411820412,0.1556340605020523,565,0.0065649086609482765,0.763630747795105,0.08372751623392105,0.18402047455310822,,,0.14975477755069733,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.0219240391711,5.440202532114052
,,,,,,,0.3300117254257202,0.1370619684457779,0.2492145299911499,566,0.033095117658376694,0.9900351762771606,0.11299014091491699,0.24353577196598053,,,0.19908779859542847,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.61737790273573,5.92369741378816
,,,,,,,0.1329740732908249,0.0668000876903534,0.004887859337031841,567,-0.06944648176431656,0.39892223477363586,0.05083155259490013,0.10362225770950317,,,0.08588380366563797,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.59439561748407,5.284778503844297
,,,,,,,0.278263121843338,-0.03719887509942055,0.18504628539085388,568,0.0011225973721593618,0.8347893953323364,0.10210622847080231,0.2125752568244934,,,0.17524823546409607,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.93960564968256,5.9731108958477
,,,,,,,0.2514863908290863,-0.010129657573997974,0.1518431007862091,569,0.004118332639336586,0.7544591426849365,0.08533674478530884,0.1847427934408188,,,0.15086911618709564,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.29525735671164,5.0416758542288935
,,,,,,,0.3468148708343506,0.0738726481795311,0.27005043625831604,570,0.008479691110551357,1.0404446125030518,0.12923893332481384,0.26694953441619873,,,0.22051085531711578,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.87422029504215,4.700362668647798
,,,,,,,0.2383630871772766,-0.02437305822968483,0.135570228099823,572,-0.0018019025446847081,0.7150892615318298,0.08370494842529297,0.17816661298274994,,,0.14608578383922577,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.49293438447074,6.036420365680677
,,,,,,,0.446537584066391,0.20461156964302063,0.39370661973953247,573,0.008532993495464325,1.3396127223968506,0.18133310973644257,0.3580637276172638,,,0.29926586151123047,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.11487190564358,4.816853583284374
,,,,,,,0.25518035888671875,-0.00971939880400896,0.1564236283302307,575,-0.0017599023412913084,0.7655410170555115,0.08904527127742767,0.19013123214244843,,,0.15577805042266846,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.95165465036473,4.820284014046213
,,,,,,,0.32229071855545044,0.03182303160429001,0.2396405041217804,576,0.00624591950327158,0.9668721556663513,0.1233612447977066,0.25130724906921387,,,0.20832374691963196,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.62809198129278,6.158665147069432
,,,,,,,0.35684531927108765,0.08142406493425369,0.28248822689056396,578,0.0060120499692857265,1.0705360174179077,0.13195377588272095,0.2736373543739319,,,0.225810244679451,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.08191435191854,5.764164346860646
,,,,,,,0.2508476972579956,-0.04990963265299797,0.1510511338710785,579,0.0011958301765844226,0.7525430917739868,0.08010193705558777,0.17856556177139282,,,0.1448526680469513,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.85538932585419,6.069767541582882
,,,,,,,0.35641494393348694,0.13165712356567383,0.2819545269012451,580,-0.001933251740410924,1.0692448616027832,0.140324205160141,0.28167611360549927,,,0.23439671099185944,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.79315641173159,5.060275449399699
,,,,,,,0.42910370230674744,0.32146987318992615,0.37208858132362366,582,8.700160833541304e-05,1.28731107711792,0.18628506362438202,0.3547478914260864,,,0.2994590699672699,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.38181350345509,5.895767117464511
,,,,,,,0.32759976387023926,0.07290320843458176,0.24622371792793274,583,0.0014994441298767924,0.9827993512153625,0.11748829483985901,0.2474524825811386,,,0.20341670513153076,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.74866724970099,6.181423810023649
,,,,,,,0.2659488618373871,-0.0016767815686762333,0.16977658867835999,585,-0.0007711132639087737,0.7978465557098389,0.09750169515609741,0.20308013260364532,,,0.16740167140960693,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.34438406509842,5.944959673576736
,,,,,,,0.3621312081813812,0.10472604632377625,0.2890426814556122,590,0.008250563405454159,1.0863935947418213,0.1514483392238617,0.2943536043167114,,,0.2470763921737671,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.65126378691126,5.577767971468456
,,,,,,,0.30945196747779846,0.057118818163871765,0.22372041642665863,591,-0.013369772583246231,0.928355872631073,0.11485535651445389,0.237726628780365,,,0.19627004861831665,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.80501980256778,6.012889775372461
,,,,,,,0.3306264579296112,0.046015750616788864,0.24997681379318237,592,-0.0005118319531902671,0.991879403591156,0.12742246687412262,0.2586556375026703,,,0.21461302042007446,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.40604269011537,5.609362729197347
,,,,,,,0.2803836464881897,0.03323713690042496,0.18767571449279785,593,0.0030104208271950483,0.8411509394645691,0.09892424941062927,0.21006864309310913,,,0.17234094440937042,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.06688633286278,6.08131040763107
,,,,,,,0.14912860095500946,-0.07576904445886612,0.02491946518421173,594,-0.00457721296697855,0.4473857879638672,0.056293271481990814,0.11550737172365189,,,0.09557449817657471,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.13287848403327,4.5749722998186435
,,,,,,,0.5106955170631409,0.38234201073646545,0.4732624292373657,595,-0.01054188422858715,1.5320864915847778,0.22042639553546906,0.42110392451286316,,,0.35515642166137695,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.65012384262369,5.40145479426703
,,,,,,,0.3655330538749695,0.21677501499652863,0.29326099157333374,596,-0.005875196307897568,1.0965991020202637,0.16863365471363068,0.3104107081890106,,,0.2645859718322754,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.65927603528623,5.074099478342295
,,,,,,,0.45448991656303406,0.2905355393886566,0.40356749296188354,600,0.009312508627772331,1.3634697198867798,0.19876378774642944,0.37697625160217285,,,0.31858667731285095,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.19175767921364,5.427029080920882
,,,,,,,0.2677801549434662,-0.01605626568198204,0.17204740643501282,601,0.0035167892929166555,0.803340494632721,0.0992070734500885,0.20553016662597656,,,0.16964830458164215,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.97532709131215,5.702113329229007
,,,,,,,0.41255584359169006,0.20482613146305084,0.351569265127182,602,-0.0021623666398227215,1.2376675605773926,0.17552293837070465,0.3379748463630676,,,0.28442147374153137,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.91086339691905,5.9378311461610895
,,,,,,,0.28507569432258606,0.06088883429765701,0.19349385797977448,606,-0.0015941085293889046,0.8552271127700806,0.12019158154726028,0.23257897794246674,,,0.19545921683311462,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.32696563743383,5.691195061371764
,,,,,,,0.2803153991699219,0.03318527340888977,0.187591090798378,608,0.0040513607673347,0.8409461975097656,0.11580920219421387,0.22657564282417297,,,0.18984264135360718,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.69287374458051,5.591410622113289
,,,,,,,0.31318989396095276,0.010457582771778107,0.22835546731948853,610,0.00041178797255270183,0.9395696520805359,0.12523606419563293,0.24933317303657532,,,0.20793333649635315,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.27835529512784,5.980797112697918
,,,,,,,0.2845108211040497,0.05593164265155792,0.19279341399669647,611,0.005099443718791008,0.8535324335098267,0.10723938047885895,0.22021043300628662,,,0.18217384815216064,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.27449257722975,5.42488690306043
,,,,,,,0.38144466280937195,0.10312065482139587,0.3129913806915283,613,0.010646273382008076,1.1443339586257935,0.17013417184352875,0.31916946172714233,,,0.27057015895843506,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.19203925444498,5.223738598564428
,,,,,,,0.26805657148361206,0.014733504503965378,0.1723901331424713,614,-0.005163426045328379,0.8041696548461914,0.10819106549024582,0.214334174990654,,,0.1789817214012146,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.7231524385572,5.281335297019765
,,,,,,,0.2832910716533661,0.012663058005273342,0.19128094613552094,616,-0.00520750880241394,0.8498732447624207,0.10536081343889236,0.21784649789333344,,,0.1799042671918869,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.02749973939567,5.029587034722163
,,,,,,,0.1731729507446289,-0.06254111230373383,0.05473446473479271,619,-0.008280330337584019,0.5195188522338867,0.06640277057886124,0.13514791429042816,,,0.11205906420946121,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.21578475200029,5.287375512167559
,,,,,,,0.24091847240924835,-0.022445008158683777,0.13873890042304993,621,0.003332241205498576,0.7227554321289062,0.09996519982814789,0.19512076675891876,,,0.16359132528305054,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.38677463568733,5.694424646086922
,,,,,,,0.4373129904270172,0.23770152032375336,0.38226810097694397,622,0.004621103871613741,1.311939001083374,0.17034845054149628,0.3438660800457001,,,0.2857285141944885,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.45170028953066,4.562764585425538
,,,,,,,0.2516200840473175,-0.03245130181312561,0.15200890600681305,623,-0.0031598054338246584,0.7548602819442749,0.1011582612991333,0.20082210004329681,,,0.16760452091693878,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.51539505763482,6.035885430138596
,,,,,,,0.29181334376335144,0.010554159060120583,0.20184853672981262,625,9.112119732890278e-05,0.8754400014877319,0.1133299395442009,0.22912900149822235,,,0.19031192362308502,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.14050617195346,4.778024166541136
,,,,,,,0.36972442269325256,0.12480837106704712,0.2984582781791687,626,0.009283121675252914,1.10917329788208,0.13957169651985168,0.2863771617412567,,,0.2369593232870102,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.03128196284699,5.544539877298225
,,,,,,,0.2649715840816498,-0.041190121322870255,0.1685647815465927,630,0.00336772995069623,0.7949147820472717,0.10795556008815765,0.21279676258563995,,,0.177937313914299,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.3279683441273,6.064126873389774
,,,,,,,0.2632327973842621,0.04360942542552948,0.16640867292881012,631,-0.01120494119822979,0.7896984219551086,0.09829212725162506,0.20281550288200378,,,0.1675778329372406,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.08237564900732,6.15541540628814
,,,,,,,0.40722501277923584,0.1256820112466812,0.34495899081230164,632,0.009193680249154568,1.2216750383377075,0.16975440084934235,0.33051443099975586,,,0.2772957384586334,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.78532392144466,5.894590349717378
,,,,,,,0.25045230984687805,-0.007840563543140888,0.1505608707666397,633,-0.0006259058136492968,0.7513569593429565,0.0776611864566803,0.17553536593914032,,,0.141963928937912,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.61136101717562,6.020510202384152
,,,,,,,0.2630801796913147,-0.02543237805366516,0.16621944308280945,635,0.0025349126663058996,0.7892405986785889,0.0995667427778244,0.20402498543262482,,,0.16887477040290833,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.35774344104287,5.663092367976548
,,,,,,,0.36550435423851013,0.115425705909729,0.29322540760040283,636,-0.00826477725058794,1.096513032913208,0.14683982729911804,0.291619211435318,,,0.24335885047912598,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.0211083126494,5.169961296840118
,,,,,,,0.4378960132598877,0.18840570747852325,0.38299107551574707,638,0.009900413453578949,1.313688039779663,0.19454191625118256,0.36576348543167114,,,0.30987486243247986,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.76041655469044,5.369378173980715
,,,,,,,0.38892143964767456,0.21375413239002228,0.32226258516311646,639,-0.009575647301971912,1.1667643785476685,0.16192972660064697,0.3154847025871277,,,0.26463907957077026,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.83823155994699,5.533917282520571
,,,,,,,0.4177114963531494,0.2507891058921814,0.3579622507095337,641,0.018217211589217186,1.2531344890594482,0.1820957064628601,0.34597471356391907,,,0.29224151372909546,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.18288517528953,5.605167733374166
,,,,,,,0.3679041266441345,0.1550910919904709,0.29620110988616943,643,0.0009354780777357519,1.1037123203277588,0.1587357223033905,0.30331170558929443,,,0.2557965815067291,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.63093583504362,4.949914502119958
,,,,,,,0.23881933093070984,-0.004554122220724821,0.13613596558570862,644,-0.009641528129577637,0.7164579629898071,0.09316130727529526,0.18791499733924866,,,0.1561746597290039,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.91594231846491,4.96951629174517
,,,,,,,0.3458575904369354,0.059557411819696426,0.26886340975761414,646,0.00792307872325182,1.0375727415084839,0.1387605369091034,0.2757706344127655,,,0.23008935153484344,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.90595742663855,6.151060696023378
,,,,,,,0.33985936641693115,0.03703644499182701,0.26142561435699463,648,0.0005973384832032025,1.0195780992507935,0.13965947926044464,0.2740260362625122,,,0.2294209897518158,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.42740828919075,6.234499565905778
,,,,,,,0.34214282035827637,0.12380532920360565,0.2642571032047272,649,0.012811914086341858,1.026428461074829,0.13030514121055603,0.26614484190940857,,,0.2204759418964386,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.42909966763526,5.846868696440931
,,,,,,,0.2934362590312958,0.06368274986743927,0.20386096835136414,652,0.000224676143261604,0.8803088068962097,0.10962982475757599,0.22614645957946777,,,0.18686841428279877,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.13403125244122,4.619778302266703
,,,,,,,0.2810209095478058,-0.02669427916407585,0.1884659081697464,654,0.0004934270400553942,0.843062698841095,0.11220712214708328,0.22356846928596497,,,0.18640796840190887,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.37880855641014,5.838640756816452
,,,,,,,0.29458752274513245,0.057170625776052475,0.20528851449489594,656,0.006528395693749189,0.883762538433075,0.09506024420261383,0.21085679531097412,,,0.17123781144618988,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.0357438245548,5.05857292846769
,,,,,,,0.26687997579574585,-0.018774380907416344,0.17093117535114288,657,0.0058958083391189575,0.8006399273872375,0.09051068127155304,0.1959962248802185,,,0.16004909574985504,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.5874378870604,6.158020684694635
,,,,,,,0.30848780274391174,0.1047755628824234,0.22252488136291504,658,-0.010380667634308338,0.9254634380340576,0.10325194150209427,0.22502923011779785,,,0.18348222970962524,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.77732151710495,6.021068362212491
,,,,,,,0.2395728975534439,-0.12306997925043106,0.1370704025030136,659,0.0021255044266581535,0.7187187075614929,0.08459542691707611,0.17956677079200745,,,0.1473318487405777,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.81714682809677,4.664483493839545
,,,,,,,0.28058329224586487,-0.032671913504600525,0.18792329728603363,661,0.0067266058176755905,0.841749906539917,0.11643911153078079,0.22725950181484222,,,0.19054053723812103,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.13536997750667,5.64303594697759
,,,,,,,0.39785635471343994,0.13867518305778503,0.33334189653396606,664,0.054991163313388824,1.1935690641403198,0.1647939532995224,0.3219646215438843,,,0.2698688209056854,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.56370150515447,5.550618306582056
,,,,,,,0.26926514506340027,0.0657266303896904,0.17388877272605896,667,-0.011596615426242352,0.8077954649925232,0.09533288329839706,0.20209012925624847,,,0.16586531698703766,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.90099084118488,5.589368618224895
,,,,,,,0.4056960642337799,0.25469622015953064,0.3430631160736084,671,-0.00144653907045722,1.2170881032943726,0.16656094789505005,0.32697075605392456,,,0.27371102571487427,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.87481772167271,4.761447848221331
,,,,,,,0.38678041100502014,0.1383444368839264,0.3196077048778534,681,0.033101510256528854,1.1603412628173828,0.17463180422782898,0.3253788352012634,,,0.2763730585575104,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.50399849584609,6.173877392858595
,,,,,,,0.3412022292613983,0.12487328052520752,0.26309075951576233,683,-0.0008635263075120747,1.0236066579818726,0.13392601907253265,0.2692645788192749,,,0.2239740788936615,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.85259999728,4.596252375122437
,,,,,,,0.22963953018188477,-0.08928439021110535,0.12475302815437317,685,-0.000854514364618808,0.6889185905456543,0.06783166527748108,0.15679112076759338,,,0.1262069195508957,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.7992739709069,5.661971391413509
,,,,,,,0.27361851930618286,0.06508680433034897,0.17928695678710938,687,2.9094526325934567e-05,0.8208555579185486,0.10288876295089722,0.2115359902381897,,,0.17494310438632965,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.102454959134,5.28891913987238
,,,,,,,0.5162396430969238,0.393476665019989,0.4801371395587921,688,-0.023335998877882957,1.5487189292907715,0.20276889204978943,0.4075298309326172,,,0.33901500701904297,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.20265928517537,5.835284445284731
,,,,,,,0.31405505537986755,0.0648798793554306,0.22942829132080078,690,0.009411601349711418,0.942165195941925,0.11076074093580246,0.23524978756904602,,,0.1929904967546463,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.70231937056442,5.53782565965304
,,,,,,,0.46314737200737,0.36095762252807617,0.4143027365207672,691,0.013344758190214634,1.3894420862197876,0.20468813180923462,0.3859594762325287,,,0.32671529054641724,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.9099557072206,4.565613191770375
,,,,,,,0.289226770401001,0.03408217802643776,0.19864119589328766,692,0.0063927508890628815,0.8676803112030029,0.12497522681951523,0.23860721290111542,,,0.20127427577972412,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.31677998358784,5.712756970367609
,,,,,,,0.30254799127578735,0.05061713606119156,0.21515952050685883,695,-0.0019487686222419143,0.9076440334320068,0.10787823051214218,0.2278735488653183,,,0.1871887594461441,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-71.75553303756524,4.855005000958243
,,,,,,,0.3265746831893921,0.035054340958595276,0.24495260417461395,696,-0.0011649593943729997,0.9797240495681763,0.13008089363574982,0.2595139145851135,,,0.21630513668060303,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.45861699281922,4.769277193026413
,,,,,,,0.2871953248977661,0.034369148313999176,0.1961222141981125,697,-0.0035519234370440245,0.8615860342979431,0.1033259704709053,0.2172754555940628,,,0.1786801666021347,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.54417270077579,5.658665675027126
,,,,,,,0.2582055628299713,-0.017484262585639954,0.1601748764514923,699,0.0097556933760643,0.7746166586875916,0.09807389229536057,0.20059233903884888,,,0.16611257195472717,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-70.50889090305309,6.182148205436483
,,,,,,,0.31292489171028137,0.09375092387199402,0.2280268520116806,700,-0.006866698153316975,0.9387746453285217,0.11649288982152939,0.24074599146842957,,,0.19883982837200165,,,No reserve,,,,,,,,,,outReserve,,,,,,1.0,,,,,,-72.20783367798944,4.539087820207814
