FID,categoria,nombre,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
30,Reservas de la Biosfera Río Apa,Cerrado del Río Apa,0.40554,0.39836086956521743,0.3468869565217392,0.41167391304347833,0.40117391304347827,0.3836913043478261,0.39486086956521743,0.3732086956521739,0.37403478260869566,0.3863521739130435,0.4099347826086957,0.4060347826086957,0.4002434782608696,0.4012,0.4168,0.44072173913043483,0.4123391304347826,0.39038260869565217,0.42211739130434783,0.38860869565217393,0.41515217391304354,0.36008695652173917,0.39329565217391305,0.42209565217391304,0.37901304347826087,0.43369565217391304
31,Reservas de la Biosfera Río Apa,Cerrado del Río Apa,0.37935,0.37209565217391305,0.3069695652173913,0.3824391304347826,0.39526086956521744,0.34318695652173914,0.38055652173913046,0.35320434782608695,0.36353478260869565,0.3561608695652174,0.3874130434782609,0.383,0.40241304347826085,0.3553391304347826,0.4180086956521739,0.38500434782608695,0.3660913043478261,0.36455652173913045,0.3976913043478261,0.3591086956521739,0.3765869565217392,0.3344478260869565,0.35939565217391306,0.39331739130434784,0.34896086956521744,0.4213173913043478
32,Paisaje Protegido,Estero Yetyty,0.407385,0.3644521739130435,0.3941608695652174,0.4168217391304348,0.36557391304347825,0.39049130434782614,0.3977260869565218,0.4270086956521739,0.3867434782608696,0.4105869565217391,0.41453913043478263,0.4042391304347826,0.42850434782608704,0.37359565217391305,0.38694347826086956,0.42303913043478264,0.39237826086956523,0.381704347826087,0.4192782608695652,0.37447391304347827,0.40216521739130434,0.39482173913043483,0.43480869565217395,0.4280130434782609,0.45559130434782613,0.41415217391304354
33,Reservas de la Biosfera Mbaracayú,Mbaracayú,0.49771000000000004,0.48025217391304353,0.4991304347826087,0.49663913043478264,0.5138782608695652,0.49790869565217394,0.526813043478261,0.513695652173913,0.5136521739130435,0.5055347826086957,0.4938391304347826,0.5059434782608696,0.5209565217391304,0.5252826086956522,0.5122565217391304,0.5181739130434784,0.5192782608695652,0.514804347826087,0.5227217391304348,0.48855652173913044,0.49371739130434783,0.45740000000000003,0.5143608695652174,0.5447217391304349,0.5184173913043478,0.5455826086956522
34,Parque Nacional,San Rafael,0.40873000000000004,0.41798260869565224,0.4674913043478261,0.43496521739130434,0.4380347826086957,0.4436347826086957,0.4629434782608696,0.4545,0.42779130434782614,0.42903913043478265,0.4326739130434783,0.4501217391304348,0.4389217391304348,0.4641391304347826,0.4558826086956522,0.4749086956521739,0.4341652173913043,0.4670086956521739,0.44793478260869574,0.4519086956521739,0.43288695652173914,0.46773043478260873,0.44669565217391305,0.4821304347826087,0.503504347826087,0.45804782608695654
35,Refugio de Vida Silvestre,Yabebyry,0.43420500000000006,0.4272608695652174,0.43110000000000004,0.428795652173913,0.38800434782608695,0.4100521739130435,0.4030782608695652,0.4090782608695652,0.3651565217391305,0.38613478260869566,0.38638695652173916,0.35558695652173916,0.3537782608695652,0.34132173913043484,0.36568260869565217,0.3791,0.3512130434782609,0.3612,0.3704521739130435,0.3652782608695652,0.3568391304347826,0.3742347826086957,0.38798260869565215,0.4301260869565217,0.4247173913043478,0.4158521739130435
36,Refugio de Vida Silvestre,Yabebyry,0.2926,0.2728,0.28268260869565215,0.26310869565217393,0.26775652173913045,0.2444,0.2382913043478261,0.2583782608695652,0.25909565217391306,0.24880869565217392,0.2471304347826087,0.2828086956521739,0.28464347826086955,0.2655130434782609,0.28670869565217394,0.31349565217391306,0.3238695652173913,0.30153913043478264,0.31636521739130435,0.3337695652173913,0.35133478260869566,0.311104347826087,0.2945478260869565,0.2789521739130435,0.2811217391304348,0.2874304347826087
37,Parque Nacional,Paso Bravo,0.40425,0.39690000000000003,0.37266521739130437,0.40473043478260873,0.3568695652173913,0.35434782608695653,0.3948521739130435,0.3465391304347826,0.3793347826086957,0.3785782608695652,0.38504347826086954,0.36779130434782614,0.40333913043478264,0.3451173913043479,0.4030130434782609,0.3934130434782609,0.36744782608695653,0.33989565217391304,0.39337826086956523,0.3385565217391305,0.37871739130434784,0.35793478260869566,0.36884347826086955,0.4090608695652174,0.39383478260869564,0.41978695652173914
38,Parque Nacional,Lago Ypoa,0.32468,0.3052565217391305,0.29101739130434784,0.24883043478260872,0.2569,0.2538739130434783,0.31294782608695654,0.26952608695652175,0.2733826086956522,0.24141739130434786,0.27704347826086956,0.2672608695652174,0.2770956521739131,0.31930434782608696,0.25005652173913046,0.3118,0.32250434782608695,0.28770434782608695,0.33458260869565215,0.3295217391304348,0.3019,0.3972260869565218,0.3322086956521739,0.34896086956521744,0.4079913043478261,0.4299913043478261
39,Parque Nacional,Paso Bravo,0.40495000000000003,0.4112782608695652,0.41228695652173913,0.41894347826086964,0.4152565217391304,0.4060304347826087,0.41446086956521744,0.39001739130434787,0.4055173913043479,0.4120130434782609,0.4290086956521739,0.4289,0.4405782608695652,0.4258434782608696,0.4300347826086957,0.4217782608695652,0.4201652173913043,0.4131260869565217,0.4359434782608696,0.3907652173913044,0.4453826086956522,0.3808217391304348,0.38603043478260873,0.4292217391304348,0.41693913043478265,0.4268739130434783
